,ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
2457,5348809,41.479049,-88.200049,274900,2013,3,3,1988,1980,NONE,2200,15472.04295,Chicago,Shorewood,NONE,265561.627523
2458,5351456,41.632947,-88.204161,194900,2014,2,4,NA,UNKNOWN,NONE,1733.5,10794,Chicago,Plainfield,Plainfield North High School,185492.874196
2459,5352083,41.619181,-88.194319,229900,2013,3,4,1975,1970,NONE,2172,10890,Chicago,Plainfield,Plainfield High School,223781.131602
2460,5356566,41.573719,-88.146132,94900,2014,1,3,1950,1950,NONE,726,4265,Chicago,Joliet,Plainfield High School,85279.8050256
2461,5379536,41.63826,-88.099024,2.00E+05,2014,3,3,2007,2000,NONE,2436.5,6534,Chicago,Romeoville,Romeoville High School,196622.284535
2462,5382065,41.629632,-88.128238,69000,2011,2,3,1995,1990,NONE,1666,6599,Chicago,Plainfield,Romeoville High School,77016.0968329
2463,5382255,41.624519,-88.125915,189900,2013,3,4,1995,1990,NONE,2004,8801,Chicago,Plainfield,Romeoville High School,187787.094591
2464,5041237,42.317678,-88.259561,135000,2013,2,3,1971,1970,NONE,1350,10454,Chicago,McHenry,Mchenry  East High School,133332.083245
2465,5385203,41.585986,-88.050429,164900,2014,2,2,1950,1950,2005,1200,9821,Chicago,Lockport,Lockport Township High School East,159312.200881
2466,5385355,41.582973,-88.048697,129900,2014,1,3,1930,1930,NONE,1098,8800,Chicago,Lockport,Lockport Township High School East,126545.779633
2467,5386812,41.577216,-88.062524,160000,2014,3,5,1962,1960,NONE,1,7840,Chicago,Lockport,Lockport Township High School East,150603.791066
2468,5388092,41.563229,-88.135794,40000,2014,1,3,NA,UNKNOWN,NONE,975,5096,Chicago,Crest Hill,Lockport Township High School East,69841.1792278
2469,5390544,41.55349,-88.091797,74900,2013,1,4,NA,UNKNOWN,NONE,1225,8374,Chicago,Crest Hill,Lockport Township High School East,74122.9823341
2470,5390560,41.552812,-88.09128,161000,2014,2,3,2010,2010,NONE,1300,6534,Chicago,Crest Hill,Lockport Township High School East,153475.305127
2471,5381589,41.634003,-88.125227,158900,2014,2,2,1989,1980,NONE,1511,5444.5,Chicago,Plainfield,Romeoville High School,155136.547065
2472,5358176,41.574407,-88.191606,249900,2014,2,4,1967,1960,NONE,2280,15472.04295,Chicago,Plainfield,Plainfield High School,237815.576178
2473,5363660,41.555724,-88.156619,209900,2009,2,3,NA,UNKNOWN,NONE,1626,6516.5,Chicago,Joliet,Plainfield High School,203782.734642
2474,5387076,41.581265,-88.051763,99999,2014,1,2,NA,UNKNOWN,NONE,1077,10032,Chicago,Lockport,Lockport Township High School East,100018.198414
2475,5397398,41.710972,-88.109988,254900,2011,3,3,1998,1990,NONE,1760,10001,Chicago,Bolingbrook,Bolingbrook High School,246239.188216
2476,5395374,41.71719,-88.121884,498500,2012,3,4,1988,1980,NONE,3138,9417,Chicago,Naperville,Naperville Central High School,482377.624723
2477,5056852,42.211521,-88.380493,485000,2013,5,5,1998,1990,NONE,4005.61455,9909.5,Chicago,Village of Lakewood,Crystal Lake Central High School,460922.083333
2478,5060749,42.170955,-88.387866,230000,2014,2,3,1995,1990,NONE,2100,9988,Chicago,Lake in the Hills,NONE,225580.187427
2479,5069878,42.225231,-88.245391,3.00E+05,2014,3,4,1990,1990,NONE,2568,12196,Chicago,Cary,Cary-Grove Community High School,284012.558372
2480,5072600,42.210104,-88.353823,224500,2014,3,4,1994,1990,NONE,2258,476.06286,Chicago,Crystal Lake,Crystal Lake South High School,217705.156962
2481,5073069,42.201011,-88.351569,255000,2014,3,3,1992,1990,NONE,1808,10890,Chicago,Crystal Lake,Crystal Lake South High School,243686.657873
2482,5365670,41.72512,-88.184022,274900,2014,2.5,3,NA,UNKNOWN,NONE,1782.5,7405,Chicago,Naperville,Neuqua Valley High School,262638.908809
2483,5366232,41.71143,-88.184967,179999,2013,3,2,1994,1990,NONE,1331,6000.5,Chicago,Naperville,Neuqua Valley High School,175277.713327
2484,5367105,41.7196,-88.188696,529900,2013,3,4,1999,1990,NONE,2942,10454,Chicago,Naperville,Neuqua Valley High School,507194.739718
2485,5399973,41.704227,-88.082201,179900,2014,2,3,1972,1970,NONE,1458,7105,Chicago,Bolingbrook,Bolingbrook High School,172969.67373
2486,5401235,41.706364,-88.052357,157900,2013,1.5,3,1973,1970,NONE,1726,8352,Chicago,Bolingbrook,Bolingbrook High School,155866.346731
2487,5404185,41.695417,-88.049395,140000,2013,2,5,1962,1960,NONE,1672,8276,Chicago,Bolingbrook,Bolingbrook High School,136346.790224
2488,5404971,41.696241,-88.072112,148500,2014,2,3,1962,1960,NONE,1930,7840,Chicago,Bolingbrook,Bolingbrook High School,142477.800931
2489,5399274,41.706411,-88.072833,178000,2013,2,4,1970,1970,NONE,2139,7932,Chicago,Bolingbrook,Bolingbrook High School,171930.052257
2490,5068547,42.212107,-88.320866,2.00E+05,2014,2,4,1970,1970,2012,1737,5915,Chicago,Lake in the Hills,Crystal Lake South High School,193191.360545
2491,5071643,42.2096,-88.265601,189900,2013,2,4,1979,1970,NONE,2708,10432,Chicago,Cary,Cary-Grove Community High School,184024.302801
2492,5073578,42.195408,-88.354402,249000,2014,4,4,1993,1990,2010,2117,10890,Chicago,Crystal Lake,Crystal Lake South High School,236703.742125
2493,5076945,42.187327,-88.305604,219900,2014,3,4,1993,1990,NONE,2078,10890,Chicago,Lake in the Hills,Harry D Jacobs High School,212258.493616
2494,5078958,42.179813,-88.307761,154900,2014,2,4,1980,1980,NONE,1022,8820,Chicago,Lake in the Hills,Harry D Jacobs High School,151561.839254
2495,5081197,42.180116,-88.354393,297900,2013,3,3,2003,2000,NONE,1967,476.06286,Chicago,Lake in the Hills,Harry D Jacobs High School,275025.743598
2496,5370178,41.704286,-88.175197,489000,2014,4,4,1993,1990,NONE,3134,15246,Chicago,Naperville,Neuqua Valley High School,472709.153841
2497,5370588,41.700383,-88.176967,365650,2013,3,4,1992,1990,NONE,2421,7404.5,Chicago,Naperville,Neuqua Valley High School,348135.585636
2498,5374267,41.67501,-88.20822,259800,2014,3,4,1997,1990,NONE,2182,13503,Chicago,Plainfield,Plainfield North High School,248925.848973
2499,5376282,41.637824,-88.180557,379000,2015,3.5,3,NA,UNKNOWN,NONE,3345,11839,Chicago,Plainfield,Plainfield East High School,356898.062082
2500,5376545,41.284191,-88.145209,138500,2014,2,4,NA,UNKNOWN,NONE,1200,15246,Chicago,Wilmington,Wilmington High School,132088.119048
2501,5381777,41.628072,-88.133602,79900,2014,3,3,1995,1990,NONE,1450,476.06286,Chicago,Plainfield,Romeoville High School,96409.9896109
2502,5079340,42.177522,-88.303937,119900,2013,2,2,1995,1990,NONE,1361.5,5476,Chicago,Lake in the Hills,Harry D Jacobs High School,114973.145583
2503,5422256,41.504483,-87.930854,299900,2008,2,3,1997,1990,NONE,1,9822.5,Chicago,New Lenox,Lincoln-Way Central High School,280033.443511
2504,5423759,41.490705,-87.992043,279900,2014,2,4,1987,1980,NONE,2700,476.06286,Chicago,New Lenox,NONE,271784.107035
2505,5425242,41.642174,-87.919132,319000,2008,1,4,1978,1970,2010,1476,11761,Chicago,Homer Glen,Lockport Township High School East,303112.223141
2506,5426386,41.635861,-87.946199,345000,2010,3,5,1976,1970,NONE,3400,15472.04295,Chicago,Homer Glen,Lockport Township High School East,323405.361472
2507,5385505,41.595606,-88.04291,199900,2013,1.5,3,1962,1960,NONE,1300,5923.5,Chicago,Lockport,Lockport Township High School East,190440.248578
2508,5409948,41.657426,-88.082991,139900,2014,1,3,1964,1960,NONE,1022,7405,Chicago,Romeoville,Romeoville High School,133933.849736
2509,5410859,41.645071,-88.127258,160000,2014,2,3,NA,UNKNOWN,NONE,1693,6577,Chicago,Plainfield,Plainfield East High School,152745.461341
2510,5083494,42.162251,-88.295685,154900,2014,2,3,NA,UNKNOWN,NONE,1600,7317.5,Chicago,Algonquin,Dundee-Crown High School,149406.020037
2511,5408838,41.675474,-88.129618,248000,2008,2.5,3,1993,1990,NONE,1742,8712,Chicago,Bolingbrook,Bolingbrook High School,237712.573693
2512,5414494,41.423123,-87.981155,169900,2013,3,4,1945,1940,NONE,2823.5,6174,Chicago,Manhattan,Lincoln-Way Central High School,164374.335716
2513,5088025,42.209436,-88.231755,154000,2013,2,3,1952,1950,NONE,1170,6978.5,Chicago,Cary,Cary-Grove Community High School,151156.050655
2514,5385967,41.594687,-88.032752,349900,2014,3,4,1999,1990,NONE,2377,9102,Chicago,Lockport,Lockport Township High School East,335100.664064
2515,5428939,41.624033,-87.952118,194900,2014,2.5,3,NA,UNKNOWN,NONE,1891,7884,Chicago,Homer Glen,Lockport Township High School East,185628.824088
2516,5345712,41.527255,-88.149026,115000,2014,1,3,NA,UNKNOWN,NONE,1824,7342.5,Chicago,Joliet,Joliet West High School,110054.169846
2517,5418648,41.518918,-87.972593,235000,2014,3,4,1978,1970,NONE,2300,15472.04295,Chicago,New Lenox,NONE,231463.130067
2518,5419043,41.52427,-88.023042,190000,2013,2,2,1977,1970,NONE,2000,13503,Chicago,Joliet,NONE,191405.169388
2519,5419809,41.505746,-87.978075,409900,2009,3,4,1997,1990,NONE,3100,13939,Chicago,New Lenox,Lincoln-Way Central High School,391423.226819
2520,5420352,41.498426,-87.975304,289999,2014,2.5,4,1998,1990,NONE,2500,10018,Chicago,New Lenox,Lincoln-Way Central High School,281394.013395
2521,5449638,41.486763,-87.894903,379900,2015,3,5,1999,1990,NONE,3315,15246,Chicago,Frankfort,Lincoln-Way East High School,364006.798704
2522,5419130,41.519908,-88.018287,244900,2013,3,4,1973,1970,NONE,2900,15472.04295,Chicago,New Lenox,NONE,237483.966097
2523,5347648,41.507147,-88.220866,361988,2014,4.5,4,2000,2000,NONE,3304,12060,Chicago,Shorewood,NONE,354237.825643
2524,5351346,41.631777,-88.190428,324900,2013,3,4,1996,1990,NONE,2554,13503,Chicago,Plainfield,Plainfield East High School,309847.014405
2525,5398837,41.69896,-88.092545,180000,2014,3,3,1975,1970,NONE,2399,5662,Chicago,Bolingbrook,Bolingbrook High School,181022.091318
2526,5399110,41.708069,-88.081818,179900,2014,3,3,1972,1970,NONE,1548,7405,Chicago,Bolingbrook,Bolingbrook High School,174203.833811
2527,5422738,41.504162,-87.924678,259900,2014,3,4,NA,UNKNOWN,NONE,2165.5,7304,Chicago,New Lenox,Lincoln-Way Central High School,255248.512262
2528,5423548,41.486958,-87.983322,169900,2014,2,2,1991,1990,NONE,1400,6708,Chicago,New Lenox,NONE,163415.574504
2529,5423988,41.487083,-87.991446,2.00E+05,2013,2.5,4,1977,1970,NONE,2100,7622.5,Chicago,New Lenox,NONE,204302.415385
2530,5425559,41.634328,-87.912992,250000,2012,3,4,1967,1960,2006,1773,11761,Chicago,Homer Glen,Lockport Township High School East,239908.058646
2531,5453935,41.412659,-87.74599,177500,2009,2,3,1998,1990,NONE,1414,6751.5,Chicago,Monee,Crete-Monee High School,170457.625159
2532,5455242,41.3414,-87.618613,209900,2013,3,4,2003,2000,NONE,3500,7840,Chicago,Beecher,Beecher High School,210118.813892
2533,5455341,41.342258,-87.635636,159500,2009,1,3,1963,1960,2010,1000,7787,Chicago,Beecher,Beecher High School,148956.232229
2534,5334783,41.262582,-88.216625,156500,2014,2.5,3,NA,UNKNOWN,NONE,1688,15472.04295,Chicago,Braidwood,Reed-Custer High School,147723.649636
2535,5335006,41.259332,-88.223482,142000,2014,2,3,1959,1950,NONE,1800,15472.04295,Chicago,Braidwood,Reed-Custer High School,135632.287223
2536,5421808,41.505655,-87.932178,193000,2014,2,3,NA,UNKNOWN,NONE,1714.5,6751.5,Chicago,New Lenox,Lincoln-Way Central High School,183087.3888
2537,5421947,41.503866,-87.940975,369900,2007,3,4,1999,1990,NONE,2400,7666,Chicago,New Lenox,Lincoln-Way Central High School,352230.901605
2538,5353375,41.606983,-88.193397,124900,2013,1,2,1938,1930,NONE,756,10500,Chicago,Plainfield,Plainfield High School,120724.762745
2539,5426919,41.639814,-87.957065,299900,2014,3,3,1984,1980,NONE,3028,12632,Chicago,Homer Glen,Lockport Township High School East,288313.499897
2540,5427263,41.630105,-87.978089,337900,2014,2,2,1948,1940,NONE,1552,6686,Chicago,Homer Glen,Lockport Township High School East,321958.851896
2541,5343234,41.529372,-88.204744,179500,2013,3,5,1976,1970,NONE,2554,10541,Chicago,Shorewood,Joliet West High School,175109.171121
2542,5343999,41.522288,-88.20711,174900,2013,3,4,1972,1970,NONE,2009,6032.5,Chicago,Shorewood,Joliet West High School,174111.57306
2543,5360658,41.554637,-88.216064,182000,2013,2,3,1994,1990,NONE,1450,9200,Chicago,Plainfield,Plainfield High School,175293.805908
2544,5401775,41.705024,-88.05151,135000,2014,2,5,1961,1960,NONE,1300,5120,Chicago,Bolingbrook,Bolingbrook High School,131263.467994
2545,5462257,41.442031,-87.630516,115000,2014,2,3,1930,1930,NONE,1500,7078,Chicago,Crete,Crete-Monee High School,110382.462915
2546,5462582,41.436322,-87.630374,175000,2014,2,3,NA,UNKNOWN,NONE,1837.5,8986.5,Chicago,Crete,Crete-Monee High School,169932.364789
2547,5463704,41.40268,-87.624304,84900,2013,2,3,NA,UNKNOWN,NONE,1688,7405,Chicago,Crete,Crete-Monee High School,90403.8917172
2548,5353872,41.604338,-88.203321,260000,2014,2,3,1979,1970,NONE,2200,13200,Chicago,Plainfield,Plainfield High School,249535.690108
2549,5354685,41.589079,-88.20497,289000,2012,3,4,1997,1990,NONE,2728,15472.04295,Chicago,Plainfield,Plainfield High School,279389.305127
2550,5430172,41.625448,-87.918754,239900,2014,3,4,1984,1980,NONE,2828.5,8712,Chicago,Homer Glen,Lockport Township High School East,233235.362208
2551,5434458,41.570472,-88.019263,169900,2014,2.5,2,1996,1990,NONE,1700,5662,Chicago,Lockport,Lockport Township High School East,161086.75239
2552,5434800,41.566894,-87.985266,299998,2013,2.5,3,1986,1980,NONE,2060,7631,Chicago,Homer Glen,Lockport Township High School East,286465.151779
2553,5363004,41.55258,-88.167158,224900,2014,2,3,NA,UNKNOWN,NONE,1954.5,7840.5,Chicago,Joliet,Plainfield High School,216173.326553
2554,5475014,41.534116,-88.112291,175000,2014,3,4,1954,1950,NONE,1440,10018,Chicago,Joliet,Joliet West High School,171442.893478
2555,5409685,41.666828,-88.077852,119900,2013,2,2,1996,1990,NONE,1105,6218,Chicago,Romeoville,Romeoville High School,112689.417633
2556,5443343,41.519468,-87.803706,189000,2013,2,3,1978,1970,NONE,1200,8646,Chicago,Frankfort Square,Lincoln-Way North High School,182759.602878
2557,5365780,41.724212,-88.170156,319900,2009,3,4,1966,1960,NONE,1910,15472.04295,Chicago,Naperville,Neuqua Valley High School,306259.621212
2558,5368160,41.724544,-88.206909,469900,2014,3,4,1994,1990,NONE,3368,13068,Chicago,Naperville,Waubonsie Valley High School,454260.480695
2559,5370610,41.700306,-88.180021,475000,2013,2.5,4,1992,1990,2006,2884,10000,Chicago,Naperville,Neuqua Valley High School,456735.896535
2560,5442814,41.523996,-87.802959,107500,2014,2,3,NA,UNKNOWN,NONE,1648,6098,Chicago,Frankfort Square,Lincoln-Way North High School,98293.0712791
2561,5443983,41.522249,-87.814951,199900,2013,1.5,3,1978,1970,NONE,1011,8276,Chicago,Frankfort Square,Lincoln-Way North High School,190155.874526
2562,5447974,41.500206,-87.805454,327000,2014,3,4,NA,UNKNOWN,NONE,2800,10410.5,Chicago,Frankfort,Lincoln-Way North High School,314113.683191
2563,5449761,41.474428,-87.89737,449900,2014,3,4,2001,2000,2004,4000,15472.04295,Chicago,Frankfort,Lincoln-Way East High School,433713.687462
2564,5416909,41.533624,-87.959069,255000,2013,2.5,4,1988,1980,NONE,2112,15472.04295,Chicago,New Lenox,NONE,249287.511371
2565,5417357,41.530668,-87.908858,449900,2014,4,5,1998,1990,NONE,3890,14364.97844,Chicago,Mokena,Lincoln-Way Central High School,435018.932378
2566,5375942,41.637385,-88.207865,267500,2014,3,4,1991,1990,2000,2100,6534,Chicago,Plainfield,Plainfield North High School,259204.261585
2567,5367327,41.715284,-88.197795,172700,2013,2.5,2,1996,1990,NONE,1202,6185,Chicago,Naperville,Neuqua Valley High School,166864.841665
2568,5368096,41.72138,-88.212639,609000,2013,5,4,1991,1990,NONE,4005.61455,10890,Chicago,Naperville,Waubonsie Valley High School,576727.209194
2569,5368880,41.72318,-88.259653,310000,2007,3,4,1998,1990,NONE,2238,6969,Chicago,Aurora,Oswego East High School,295810.339175
2570,5371287,41.698252,-88.152415,383000,2014,3,4,1996,1990,NONE,3344,10724,Chicago,Bolingbrook,Neuqua Valley High School,373394.876938
2571,5448436,41.49035,-87.802443,289500,2013,3,4,1972,1970,NONE,2638,15472.04295,Chicago,Frankfort,Lincoln-Way East High School,281483.148484
2572,5449523,41.493759,-87.892511,389000,2014,4.5,5,1989,1980,2002,3602,15472.04295,Chicago,Mokena,Lincoln-Way East High School,376493.001854
2573,5488195,41.516933,-88.101875,40000,2013,2,4,1915,1910,NONE,1038,4355.5,Chicago,Joliet,Joliet Central High School,66060.2988506
2574,5420070,41.51023,-87.974255,279900,2014,2.5,4,1976,1970,NONE,2250,8798.5,Chicago,New Lenox,Lincoln-Way Central High School,262826.172357
2575,5424047,41.489667,-87.9852,249900,2010,2,3,1978,1970,NONE,1868,11900,Chicago,New Lenox,NONE,241207.585998
2576,5379487,41.63899,-88.100521,210000,2015,2,3,1993,1990,NONE,1845,7026,Chicago,Romeoville,Romeoville High School,198839.399278
2577,5383181,41.606234,-88.027853,249900,2014,2.5,3,1994,1990,2012,2120,10800,Chicago,Lockport,Lockport Township High School East,243695.364586
2578,5385370,41.587001,-88.047188,164500,2013,2,3,1955,1950,NONE,1128,5636,Chicago,Lockport,Lockport Township High School East,161594.099581
2579,5374954,41.675677,-88.19067,419500,2014,3,4,1995,1990,NONE,2254,7670,Chicago,Naperville,Neuqua Valley High School,400208.808426
2580,5375654,41.640773,-88.225068,255900,2015,3,4,1996,1990,NONE,2354,7840.5,Chicago,Plainfield,Plainfield North High School,252164.776832
2581,5376151,41.637662,-88.184847,449900,2010,4,4,1996,1990,NONE,3133,7731.5,Chicago,Plainfield,Plainfield East High School,434883.594254
2582,5455048,41.342433,-87.622575,185900,2013,2,3,1995,1990,NONE,2335,11250,Chicago,Beecher,Beecher High School,185595.441151
2583,5383848,41.604089,-88.032693,190750,2014,2,2,1995,1990,NONE,1525,6730,Chicago,Lockport,Lockport Township High School East,184775.072097
2584,5386436,41.583332,-88.034037,220000,2014,2,4,1961,1960,NONE,1600,14374,Chicago,Lockport,Lockport Township High School East,213572.930275
2585,5387464,41.578615,-88.045701,144900,2013,2,3,1993,1990,NONE,1602,7339.5,Chicago,Lockport,Lockport Township High School East,143867.095151
2586,5390434,41.556507,-88.091335,109900,2013,1.5,3,NA,UNKNOWN,NONE,900,14374,Chicago,Crest Hill,Lockport Township High School East,111193.138696
2587,5457891,41.467825,-87.615073,175000,2014,3,3,1978,1970,NONE,2200,11761,Chicago,Crete,Crete-Monee High School,172058.548931
2588,5392090,41.727376,-88.047785,398500,2014,3.5,6,1994,1990,NONE,3202,13939,Chicago,Bolingbrook,Bolingbrook High School,385474.172243
2589,5392196,41.720474,-88.049012,299000,2010,3,4,2001,2000,NONE,2178,7840,Chicago,Bolingbrook,Bolingbrook High School,286677.892696
2590,5396034,41.723447,-88.137327,429900,2014,3,4,1990,1990,2009,2495,6969,Chicago,Naperville,Naperville Central High School,419296.34667
2591,5397558,41.70054,-88.118378,169900,2011,3,3,1990,1990,NONE,1450,8023,Chicago,Bolingbrook,Bolingbrook High School,160561.671977
2592,5388751,41.55835,-88.131899,75000,2014,1,2,1997,1990,NONE,1025,5899.5,Chicago,Crest Hill,Lockport Township High School East,69589.9870615
2593,5395884,41.72138,-88.144497,194900,2014,2,3,1988,1980,NONE,1100,5119,Chicago,Naperville,Naperville Central High School,184239.902876
2594,5401992,41.70349,-88.057983,169900,2014,2,3,1968,1960,NONE,1601,7405,Chicago,Bolingbrook,Bolingbrook High School,164974.610148
2595,5465538,41.426493,-87.536855,263000,2009,3,4,1993,1990,NONE,2495,15472.04295,Chicago,Crete,Crete-Monee High School,248339.125541
2596,5433903,41.578728,-88.014843,315900,2013,2,3,2003,2000,NONE,2700,12632,Chicago,Lockport,Lockport Township High School East,311538.203749
2597,5473549,41.536172,-88.137562,144900,2013,2,3,1963,1960,NONE,1440,8276,Chicago,Joliet,Joliet West High School,139979.363038
2598,5475036,41.533111,-88.115015,219900,2008,1,2,1949,1940,NONE,1161,11560,Chicago,Joliet,Joliet West High School,209872.192666
